city,companyFullName,companyId,createTime,positionId,positionName,salary,positiondesc,workyear
北京,北京字节跳动科技有限公司,62,2018-06-05,4271955,广告反作弊数据挖掘工程师,25k-50k,"['\n                职位职责：\n', '1、负责竞价广告及品牌广告反作弊系统的系统设计及策略优化； \n', '2、通过海量数据，分析与挖掘各种潜在关联，从而不断优化反作弊效果，更好地识别作弊流量，保障客户利益和公司长远健康发展；\n', '\n', '职位要求：\n', '1、计算机或安全相关专业本科及以上学历；\n', '2、熟悉机器学习、数据挖掘、数据分析、分布式计算至少某一方面，有较深的理论研究和实践经验 \n', '3、精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力 \n', '4、有互联网相关反作弊工作经验者优先；\n', '5、具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题； \n', '6、良好的团队合作精神，较强的沟通能力和学习能力； \n', '7、有数据分析及数据挖掘相关工作经验者优先。\n            ']",1-3年
北京,北京三快在线科技有限公司,50702,2018-06-06,4685565,无人车——自动驾驶数据挖掘资深研发工程师/专家,25k-50k,"['\n                工作地点：北京\n', '工作职责\n', '负责自动驾驶及无人配送数据分析、挖掘及算法优化；\n', '\n', '通过各种算法挖掘自动驾驶场景、TAG等有价值信息，提升自动驾驶数据的应用能力；\n', '\n', '通过使用先进的统计建模，数据挖掘，ML/DL等方法解决实际问题；\n', '\n', '探索AI技术在自动驾驶数据挖掘上的应用；\n', '\n', '职责要求\n', '全日制本科及以上学历，统计学、数学、计算机等相关专业；\n', '\n', '熟悉Python，熟悉Numpy、Pandas、SciPy等数据分析框架，有一定C/C++基础；\n', '\n', '精通多种机器学习算法，并具备良好的模型调优能力；\n', '\n', '具备ML/DL理论和算法的研究，并具备一定的实践经验；\n', '\n', '熟悉常用开源工具库，如Tensorflow、Caffe、Scikit-learn等，具备能够快速实现算法的能力；\n', '\n', '具备较高数据敏感度、逻辑分析能力，以及良好的沟通和表达能力；\n', '\n', '良好的团队合作精神，工作主动性强；\n', '\n', '具有以下资格优先\n', '有机器人、自动驾驶相关数据分析、挖掘方面经验优先；\n', '\n', '有用户标签挖掘、图像数据挖掘、分布式计算经验者优先；\n', '\n', '熟悉OpenCV 、PCL等图像、点云处理工具者优先；\n            ']",3-5年
成都,北京三快在线科技有限公司,50702,2018-06-04,4351920,资深数据挖掘工程师（外卖事业部）,20k-40k,"['资深数据挖掘工程师（外卖事业部）', '职位描述：', '1.负责用户和商户相关的数据挖掘和分析，用户定向相关技术研发；', '2.负责评论数据的挖掘和知识图谱的研发；', '3.负责营销相关的策略研发；', '任职要求：', '1.在以下方面有较为丰富的实战经验：1）自然语言处理； 2）机器学习；3）运筹学及优化；', '2.有大数据处理分析经验，熟悉Hadoop, Hive, Spark等大数据处理平台；', '3.至少精通Java语言、python、或者Scala之一；', '4.有广告或推荐相关经验者优先。']",1-3年
北京,北京三快在线科技有限公司,50702,今天 09:52,4637296,美团打车-高级数据挖掘工程师(反作弊算法方向),20k-40k,"['工作职责：', '\xa0\xa01. 负责打车风控策略及模型研究与探索，持续完善和优化离线和在线反作弊系统；', '\xa0\xa02. 基于用户行为、LBS、用户关系、交易数据等大数据分析，挖掘作弊行为，建立精准打击策略及模型；', '\xa0\xa03. 建立完善的策略预警监控体系，及时发现和定位新的作弊问题；', '任职要求：', '\xa0\xa01. \xa05年以上研发工作经验， 计算机、数学或统计学相关专业本科以上学历；', '\xa0\xa02. \xa0熟悉常用的数据挖掘算法，并有相应实践经验；', '\xa0\xa03. \xa0熟练使用至少一门编程语言（Python、Java等）；', '\xa0\xa04. \xa0具有大数据处理经验，熟悉Hadoop, Hive, Spark等大数据处理平台；', '\xa0\xa05. 对数据敏感、较强的逻辑分析和抽象建模能力、有强烈的好奇心和求知欲；', '\xa0\xa06. 有反作弊、轨迹数据挖掘、关系图挖掘研发经验者优先。']",5-10年
北京,北京三快在线科技有限公司,50702,2018-06-11,3329639,高级数据挖掘专家(反作弊方向),35k-50k,"['岗位职责： \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '1. 带领团队进行外卖业务风控策略及模型的研究与探索', '2. 运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '3. 建立完善的异常指标监控体系，快速发现及定位疑似作弊问题 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '4. 完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '任职资格： \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '1. 熟练使用至少一门编程语言（Java、Python、C++）', '2. 有大数据处理分析经验，熟悉Hadoop、Hive 、Spark等大数据处理工具 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '3. 对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '4. 强烈的好奇心和求知欲，fast learner \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '5. 有反作弊研发经验、用户行为分析、社群关系挖掘经验者尤佳，全栈工程师优先']",3-5年
北京,北京陌陌科技有限公司,129,2018-06-04,4328028,python开发工程师(数据挖掘方向),20k-40k,"['职位描述：', '1、负责安全数据分析平台的设计与开发，包括数据采集与清洗、数据仓库建设、建模与跟踪等等，驱动安全运营的数据化；', '2、深度挖掘安全事件，为安全工作发展方向提供数据支撑。', '岗位要求：', '1、本科以上学历,\xa0逻辑分析能力和学习能力良好；', '2、具备1年以上python后端研发经验，精通python,\xa0高级需熟悉numpy、Scikit-Learn、gevent；', '3、熟悉redis、mongo\xa0或其他NoSQL；', '4、具备安全分析项目或了解安全攻防技术者优先。']",1-3年
广州,腾讯科技(深圳)有限公司,451,今天 11:05,4704099,WXG01-122 微信数据挖掘高级工程师（广州）,18k-35k,"['岗位要求：', '计算机科学、信息科学、机器学习等领域专业；', '4年以上大规模数据挖掘、机器学习或自然语言处理的工作经验；', '熟悉分类、回归、聚类、深度学习等常见的机器学习算法及原理，具有模型应用和调优的能力；', '精通C/C++或Java等编程语言；', '精通Python或R等数据处理和数据建模语言；', '有良好的团队沟通和团队协作能力。', '符合以下条件优先：', '有Hadoop、Spark等平台的海量数据处理经验；', '有国内外互联网公司或其他行业的数据挖掘经验。', '岗位职责：', '挖掘用户在不同功能场景下的行为特征，并建立用户行为属性标签库；', '挖掘用户属性、喜好和情感，并建立完整的用户画像标签库；', '挖掘用户社交关系链，并建立社交传播网络模型和用户社群模型；', '建立用户个性化推荐系统；', '建立产品和用户健康度评估系统。']",3-5年
广州,腾讯科技(深圳)有限公司,451,今天 11:05,4696589,WXG03-122 微信公众平台数据挖掘工程师,18k-36k,"['岗位要求：', '硕士及以上学历，计算机相关专业，专业理论基础扎实；', '熟悉基本的机器学习算法，如回归，决策树，SVM基本的概率模型等；', '熟悉C/C++ 与Linux开发环境，熟悉Python/Shell等脚本语言，动手能力强；', '熟悉Hadoop, Spark大数据处理平台或机器学习框架优先考虑；', '了解深度学习最新进展，熟悉Caffe、Tensorflow、Torch、Theano、MxNet等其中一种框架优先考虑；', '思维活跃，能快速学习新知识，对算法研发和优化富有热情，有推荐系统或NLP算法开发经验者优先考虑。', '岗位职责：', '负责微信公众平台内容中心数据应用；', '主导产品需求技术路线调研，算法方案落地预研；', '配合系统工程人员实施算法落地和迭代优化。']",3-5年
北京,北京陌陌科技有限公司,129,2018-06-04,3978119,python开发工程师(数据挖掘方向),18k-36k,"['职位描述：', '1、负责安全数据分析平台的设计与开发，包括数据采集与清洗、数据仓库建设、建模与跟踪等等，驱动安全运营的数据化；', '2、深度挖掘安全事件，为安全工作发展方向提供数据支撑。', '岗位要求：', '1、本科以上学历,\xa01年以上python后端研发经验，精通python,\xa0高级需熟悉numpy、Scikit-Learn、gevent；', '2、熟悉redis、mongo\xa0或其他NoSQL；', '3、有良好的逻辑分析能力和学习能力；', '4、具备安全分析项目或了解安全攻防技术者优先。']",1-3年
上海,北京三快在线科技有限公司,50702,今天 09:38,3394599,资深数据挖掘工程师（NLP\文本算法方向）,25k-50k,"['岗位职责', '1.负责通过机器学习算法和规则实现对垃圾内容的识别，包括凑字乱打，广告，涉黄，违法，品类无关等，对每一种类型的准确率和召回率负责。', '2.利用自然语言处理算法分析文本内容，判断作者身份，如商家、同人等。', '3.通过模型优化，提升机器能准确判断的占比，减少人工审核。', '4.跟进业界最新动态，独立完成算法的调研调优和开发上线。', '岗位要求', '1.数学／计算机相关专业优先，硕士及以上学历。', '2.对文本算法（分类，聚类，语义分析，概率模型，相似度等）有深入的理解和应用经验。', '3.具备较好的开发能力和业务理解能力。', '4.有大型互联网企业工作经历优先。']",5-10年
北京,北京字节跳动科技有限公司,62,2018-06-05,3859505,大数据挖掘技术专家-核心广告系统,38k-65k,"['\n                职位职责：\n', '1、基于每日百亿级展现数据，搭建大数据处理平台;实现流式事件的实时计算，落地储存。对于离线数据完成数据仓库的建立，为数据挖掘提供有效的数据； \n', '2、使用用户行为数据，广告投放数据，挖掘数据层次关系，分析媒体.流量.广告主等数据来提高变现效率；\n', '3、数据分析，挖掘，模型具体的产品化；了解广告业务，能和PM合作，基于数据驱动持续优化数据产品。\n', '4、业务分析、技术把关与人才选拔\n', '\n', '职位要求：\n', '1、熟悉C++、JAVA、python中的一种或多种编程技术，编程能力强，熟悉大数据处理技术，善于学习应用业界领先数据架构和技术；\n', '2、对大数据开源组件有使用经验，对hadoop/hive/spark/ES/druid 其中一项精通；\n', '3、熟悉数据挖掘算法，包括数据清洗.统计学习.分类聚类算法，并能够验证算法效果，将算法应用在广告业务中； \n', '4、善于学习，思维活跃，善于从数据中发现.思考并解决问题；\n', '5、有广告研发经验者优先，对广告行业有自己思考的优先。\n            ']",3-5年
深圳,顺丰科技有限公司,35996,2018-06-11,4182901,企内-大数据挖掘中级工程师,15k-30k,"['岗位职责：', '1、使用基于大数据的机器学习算法，对顺丰的海量数据进行处理，发现复杂行为背后的规律，并提供解决方案；', '2、应用机器学习、分类聚类等相关技术，针对海量信息建模，挖掘异常数据，发现异常行为和异常用户；', '3、通过海量的数据实施用户画像、风险防控、文本挖掘、预测、时间序列等项目；', '4、探索深度学习等前沿技术在财务方面的应用；', '岗位要求：', '1、相关领域三年工作经验，熟练掌握数据挖掘、机器学习相关算法；', '2、掌握python或R语言一种或多种脚本语言；', '3、具备较强的动手能力，具有较强分析问题和解决问题能力；', '4、具有把算法应用到工业界实际产品中的成功经历；', '5、具备创新思维，以及良好的学习、沟通、协调能力；', '其他要求：', '1、良好的代码编写习惯。', '2、良好的沟通能力及团队协作能力。', '3、有一定的抗压能力。']",3-5年
深圳,顺丰科技有限公司,35996,2018-06-11,4010121,大数据挖掘与分析工程师,15k-25k,"['工作内容：', '1、负责大数据集成、大数据系统的设计和开发工作，参与重点项目方案设计，对系统架构进行持续改造优化；', '2、完善大数据领域的技术实现，包括离线/实时数据流处理等', '3、支撑日常业务及项目的数据需求，负责系统优化，问题跟进并及时解决；', '4、基于Hadoop生态圈开发大数据多维分析系统；', '5、为各种数据驱动的业务场景提供健壮的技术解决方案。', '岗位要求：', '1、精通Jstorm、Spark Core,SparkStreaming、SparkSql。 中的一种能对jstorm、Spark 的生产问题快速排除、对Jstorm 、Spark 进行性能调优', '2、熟练掌握Hive，及优化、熟练掌握MapReduce开发和原理', '3、熟悉Hadoop生态圈常用组件', '4、熟悉Hbase，理解hbase 理解Hbase 的存储原理和存储架构', '5、熟练使用 Kafka、Elasticsearch、Sqoop、Zookeeper等大数据相关组件', '6、熟悉常用的数据结构和算法，熟练掌握Java、Scala，对JVM性能调优。']",3-5年
北京,北京字节跳动科技有限公司,62,2018-06-05,3815033,大数据挖掘实习生-核心广告系统,4k-8k,"['\n                职位职责：\n', '1、负责广告数据的统计工作，高峰处理10W/s条数据的挑战，针对大量数据不同维度的统计，聚合，实时给出统计结果；\n', '2、使用主流的开源组件搭建数据仓库，数据平台；调研学习符合公司应用场景的可视化工具，满足公司多源数据展示需求；\n', '3、对海量的广告数据做有出有效的分析，数据驱动提升对广告平台，广告主收益；\n', '4、接收应届生，表现优秀者有转正机会。\n', '\n', '职位要求：\n', '1、计算机相关专业，基础扎实；\n', '2、 熟悉linux平台，了解一门脚本语言 (shell/python 等) ，有一定的计算机基础，具有良好的编程习惯和算法基础，编码能力强；\n', '3、较强的分析问题和解决问题的能力，学习能力强是加分项；\n', '4、有MR，hive，stom，spark使用经验，有大数据处理经验，有实时数据流处理经验优先， 有统计分析经验加分。\n            ']",不限
深圳,腾讯科技(深圳)有限公司,451,昨天 09:59,3413794,MIG13-网址安全后台数据挖掘工程师（深圳）,18k-36k,"['工作职责：', '负责海量网址的筛选、解析与检测；', '大数据分析恶意样本特征，通过机器学习完成恶意网址的识别对抗。', '\xa0 \xa0', '工作要求：', '计算机或相关专业，本科以上学历；', '精通统计分析方法、机器学习基础理论，要求有2年以上相关工作经验；', '熟练掌握数据分析体系架构、方法和相关数据建模知识，有海量数据分析经验；', '熟悉linux/unix系统与开发环境，熟悉mysql以及SQL语言；', '责任感强、品行端正、性格开朗，思维活跃、推理能力、逻辑思维强；', '有互联网海量开发从业经验、海量数据挖掘分析、机器学习经验者优先考虑。', '\xa0 \xa0']",3-5年
北京,腾讯科技(深圳)有限公司,451,昨天 09:59,3404947,MIG16-大数据挖掘高级工程师(北京),18k-36k,"['工作职责：', '基于大规模互联网、UGC、日志等大数据，挖掘并优化LBS数据质量，发掘数据价值。', '\xa0 \xa0', '工作要求：', '有Deep Learning实战经验,熟悉常用框架并对其中至少一种有深入理解,有多机多卡分布式集群开发部署经验者优先;', '熟练掌握自然语言处理领域的基础理论和方法,并有一定的相关研究或项目经验优先;', '具有较强编程能力,熟练使用至少一种脚本语言(python/shell等),有C++开发经验,熟悉linux开发环境,有MPI、CUDA经验优先;', '优秀的分析问题和解决问题的能力,对解决具有挑战性问题充满激情;', '较好的沟通能力,能快速理解业务,对数据敏感,并能主导项目的进度,保证团队产出。', '\xa0 \xa0']",1-3年
北京,腾讯科技(深圳)有限公司,451,昨天 09:59,3402958,MIG16-位置大数据挖掘高级工程师(北京),18k-36k,"['工作职责：', '负责位置大数据的相关技术创新与应用落地；', '应用机器学习、数据挖掘等技术,对海量数据进行数据建模,挖掘潜在价值；', '分析用户出行模式,提升位置服务能力。', '\xa0 \xa0', '工作要求：', '机器学习相关方向硕士以上学历或 3 年以上工作经验;', '熟悉C/C++语言、Python、Java任意一种语言,较强的算法和数据结构功底;', '具有trajectory mining技术与项目经验者优先;', '熟悉大规模数据挖掘、机器学习等相关技术,熟悉Hadoop/Spark/Hive技术优先;', '良好的逻辑思维能力,优秀的分析和解决问题的能力,对挑战性问题充满激情;', '良好的团队合作精神,较强的沟通能力。', '\xa0 \xa0']",1-3年
北京,百度在线网络技术（北京）有限公司,1575,2018-06-08,4531231,数据挖掘RD,20k-30k,"['工作职责:', '-应用机器学习，对海量数据进行挖掘，发现其潜在关系，指导业务发展和产品运营', '-负责数据模型架构的构建，建立数据抽取、清洗、校验等数据加工流程规范及OLAP多维数据分析模型', '-竞品数据分析产品架构设计和研发，提升海量数据的查询性能和用户体验', '-研发各种数据挖掘算法，针对海量的互联网数据进行特征挖掘，并给出各种维度的质量判定', '职责要求:', '-计算机、数据挖掘、机器学习相关专业本科及以上学历', '-扎实的计算机基础（数据结构、算法等），良好的逻辑思维能力和建模能力', '-至少熟悉一种大数据处理技术，如Hadoop、Spark', '-精通至少一种脚本语言，如python、php', '-良好的逻辑思维能力，能够从海量数据中发现有价值的规律', '具有以下条件者优先：', '-对常用机器学习算法有较深入理解', '-两年以上大中型数据平台建设经验', '-具有数据分析和数据挖掘方面经验', '-有丰富的数据抓取经验优先', '-优秀的前端开发能力, 能独立完成数据展示相关开发']",3-5年
杭州,支付宝(杭州)信息技术有限公司,153849,昨天 14:07,4036663,蚂蚁金服-支付数据研发工程师/数据挖掘专家,20k-40k,"['无论你是数据研发／机器学习等相关知识的毕业生，数据研发工程师，数据科学家，ML攻城狮，还是你已经成功转行到这个队伍中来，喜欢并且勇于挑战实际的应用，', '-- 只要你对数据和AI抱有极大的热情，对数据和AI在金融领域的应用抱有信心，我们都欢迎你独到的见解！', '我们蚂蚁金服－金融核心数据算法团队，专注于研究在金融大数据驱动下的金融数据架构，机器学习算法研究与应用，', '用数据，AI和金融核心技术驱动蚂蚁金服的支付，财富，国际，微贷，网商，保险，信用等各业务高速与创新发展。\xa0', '职位描述：', '1、理解金融产品需求，能够运用数据挖掘，机器学习等方法解决实际问题，主动为团队贡献想法；', '2、结合具体支付宝应用场景，灵活运用数据分析核心技术优化模型与策略，提升产品体验；', '3、对现有金融系统的架构进行深入分析及优化，进一步提升系统数据和算法能力，构建智能营销平台；', '4、参与设计营销算法，A-B Test，以数据为驱动的实验调优等具体项目。', '职位要求：', '1、具有计算机科学、统计学、数学、运筹学等相关学历及专业背景，掌握扎实的统计学，数据挖掘/分析/建模，机器学习等基础；', '2、在机器学习或数据挖掘方向有较强的积累，具有丰富的独立实现算法和调优的经验；', '3、研究分析业内智能算法平台产品以及优化技术方案，以改进产品功能和性能；', '4、逻辑清晰、表达能力强，有良好的团队合作精神和主动沟通意识。', '有以下经验者优先考虑:', '1、曾参与推荐系统、广告投放系统或大数据分布式系统等相关项目的构建、开发与落地；', '2、分布式系统、深度学习、量化金融等项目开发经验；', '3、在具体算法领域比如推荐、图像、NLP等拥有很强的专业技能；', '4、曾参与网上支付等业务项目；']",不限
北京,北京三快在线科技有限公司,50702,今天 10:25,3600763,数据挖掘技术专家,30K-50K,"['【美团点评】数据挖掘/算法/机器学习/运筹优化技术专家（核心获奖团队）', '资深数据挖掘工程师/专家', '职位描述', '1.\xa0配送费定价算法建模和开发', '2.\xa0消费者供给端建模和研究', '3.\xa0商家配送范围规划研究和开发', '职位要求', '1.\xa03年以上工作经验，计算机系、软院、自动化系硕士或博士(博士可2年工作经验)', '2.\xa0熟悉hadoop、hive、Spark等大数据平台', '3.\xa0熟悉线上开发流程,\xa0具有一定线上开发经验,\xa0熟悉java者优先', '4.\xa0优秀的逻辑思维能力和业务需求分析能力，较好的沟通交流能力，善于主动思考和行动', '5.\xa0有机器学习、数据挖掘、运筹学背景者优先', '6.\xa0有商业变现、定价相关经验值优先', '资深机器学习专家', '岗位职责：', '负责外卖配送环节涉及到的策略相关工作，如时间预估、骑手语音识别、外卖配送的知识图谱构建等', '这里有海量的数据、强大的计算资源，可以让你的idea变成现实', '这里扁平，沟通顺畅，平等各抒己见。', '这里是专业的机器学习团队，能够真正学习到机器学习、人工智能是如何在策略工作中发挥巨大作用，而不是简简单单的跑跑数据、列列表格。', '工作要求：', '（0）工作3年以及以上，对于机器学习领域有丰富项目经验。', '（1）对机器学习有比较扎实的基本功，深入了解常用算法原理、应用场景，能够用之解决问题', '（2）良好的数据结构和算法基础，具有较强编码能力', '（3）对数据敏感，逻辑思维清晰，能够很好的理解业务需求，根据要求建立模型', '（4）熟悉了解python常用的算法库，sklearn、keras、numpy、pandas等。', '（5）对深度学习、增强学习有经验者优先，对spark、hadoop熟悉者优先。', '算法工程师/专家', '职位描述', '1.\xa0配送相关算法研发和线上优化', '2.\xa0业务问题分析和针对性建模', '3.\xa0算法工程架构设计和开发', '4.\xa0大规模机器学习平台、数据平台建设', '职位要求', '1.\xa02年以上算法开发经验，计算机硕士以上学历', '2.\xa0了解数据分析、挖掘和机器学习算法', '3.\xa0优秀的开发能力（Java/SQL/Scala)，\xa0精通大数据开发平台（Hadoop/Hive/Spark/Storm)', '4.\xa0有相关算法架构、数据平台、算法平台工作经验优先', '运筹优化算法工程师/专家', '职位描述', '1.\xa0配送订单实时调度算法优化', '2.\xa0调度仿真系统优化', '3.\xa0调度新模式探索', '职位要求', '1.\xa02年以上工作经验，熟悉运筹优化领域的主要理论工具和常用的解决方法', '2.\xa0具备较强的业务理解和数学建模能力，能快速理解问题、抽象并设计解决方案', '3.\xa0对数据敏感，能够从数据中发现问题并追踪原因', '4.\xa0良好开发能力（SQL/Java/Python/R/Scala等）熟悉大数据开发平台（Hadoop/Hive/Spark/Storm)', '5.\xa0拥有实际工业场景的运筹优化项目经验优先', '关于美团外卖', '美团外卖是美团旗下的在线外卖平台，于2013年底正式上线。美团外卖提供的优质平台服务吸引了全国范围内的大量商户入驻。', '截至2017年7月，美团外卖日订单量超过1300万单，覆盖城市超过1000个，是国内最大的外卖O2O平台。', '同时，美团外卖配送团队——美团专送日订单量已突破600万单，代表外卖配送领域的最高水平。', '美团外卖以消费者的需求为基础，在保证餐饮外卖优势的基础上，积极进行品类扩张，目前已上线商超、水果、鲜花蛋糕和甜点饮品等多品类的外卖配送服务。', '美团外卖一直秉承“消费者第一”的价值观，致力于与优质商家合作，为消费者提供品类丰富的外卖配送服务。']",3-5年
深圳,腾讯科技(深圳)有限公司,451,2018-06-07,4195712,数据挖掘工程师（深圳）,14k-28k,"['数据挖掘工程师（深圳）', '工作地点：深圳 职位类别：技术类 招聘人数：1人', '工作职责：', '负责NOW直播业务的数据挖掘、个性化推荐、付费转化率提升挖掘等工作；', '利用机器学习、数据分析相关技术，帮助业务发展；', '机器学习算法以及大规模并行计算的研究。', '工作要求：', '扎实的数据结构及算法功底，优秀的工程实现能力；', '熟悉分类、聚类、回归、图计算等机器学习算法，丰富的算法应用经验；', '熟悉Linux开发环境，C/C++、java；', '熟练使用python、R、SAS、SPSS、Matlab、mahout等至少一种数据挖掘工具；', '有深度学习算法经验、推荐系统相关经验者优先；', '有海量数据处理和并行计算开发经验者优先，如Hadoop、Storm、Spark、MPI；', '优秀的分析问题解决问题能力、学习能力、团队合作意识；']",3-5年
深圳,平安科技（深圳）有限公司,24748,2018-06-04,4411375,数据挖掘工程师或专家（深圳）,15k-30k,"['【岗位职责】', '1、从事互联网领域金融，健康等产品中数据挖掘和数学建模的实施工作与咨询顾问服务；', '2、负责数据挖掘领域的分析研究，包括数据挖掘算法的分析研究，特定工程的数据挖掘模型的需求分析、建模、实验模拟；', '3、负责指导软件开发工程师进行数据挖掘系统的开发，包括需求分析、系统设计、系统测试和优化；', '4、负责研究成果在公司内的推广应用，以及对外对内合作交流，不断提升公司的技术、分析和营销能力；', '5、针对营销理论、消费者的消费行为数据结合数据挖掘领域的特点进行综合全面的业务逻辑架构及系统架构设计。', '\xa0', '【岗位任职要求】', '1、计算机科学、软件工程、自动化、电信等相关信息专业，硕士或者博士以上学历；', '2、有数据分析研究经验，并深入理解常见的数据挖掘、机器学习、深度学习算法原理；', ' 3、能熟练使用至少一款（如：Python、R、java、C++、Scala等）常见的编程语言；', ' 4、理解常用数据结构和算法，能根据具体情况灵活应用，了解海量数据处理，有使用Hive/Spark SQL分析海量数据的能力和经验；', ' 5、具有强烈的好奇心和自学能力，优秀的分析和解决问题的能力，对于创新技术或挑战性课题有强烈的探索意愿和深入研究热情；', ' 6、有扎实的统计分析基础，有数学竞赛经验，有互联网和金融企业大数据实践经验；']",不限
武汉,深圳市活力天汇科技股份有限公司,171,今天 09:09,4046565,数据挖掘算法工程师,15k-20k,"['职务描述：', '1.通过海量数据挖掘、机器学习等方法，构建用户画像、个性推荐、价格预测、航班准点率预测、风险控制等系统；', '2.参与数据挖掘项目的设计、实现、算法调研、优化；', '3.用户分析、理解、建模，持续提升用户产品体验；', '4.调研并促进数据挖掘在各个业务线的应用。', '任职要求：', '1.计算机、数学、统计学或人工智能等相关专业本科以上学历，2年以上相关工作经验；', '2.熟悉java、scala、python编程语言，有一定的实战开发能力；', '3.具有统计学或数据挖掘背景，并对机器学习算法和理论有较深入的研究，熟悉机器学习相关算法如决策树、SVM、聚类、回归、贝叶斯、神经网络等；', '4.研读过mllib/mahout/tensorflow等源码，并有实际应用的优先；', '5.具有较强的学习能力和沟通能力。']",1-3年
深圳,深圳华策辉弘科技有限公司,200377,2018-06-11,4246640,风险数据挖掘工程师,10k-18k,"['岗位职责：', '1、研究当前主流的征信技术，并对风险预警异常情况进行深入分析；', '2、负责客户行为的风险数据分析及，定期提供信用风险分析报告及针对性的分析结果；', '3、负责征信评分模型及反欺诈风险模型的研发；', '4、根据业务场景，跟进征信模型的实施和优化；', '5、参与多项目、多部门合作，推动项目顺利开展。', '岗位要求', '1、统计学、数学、计算机方向相关专业本科及以上学历；', '2、熟悉建模流程及常用算法（如决策树、回归、神经网络等）；', '3、熟悉机器学习，深度学习常用算法，2年及以上实际建模开发经验；', '4、能熟练使用数据处理挖掘工具，SQL\\R\\PYHTON\\HIVE\\SPARK\\JAVA等至少一样，了解tensorflow深度学习工具。', '5、有较高数据敏感度、逻辑分析能力能够把合理的思路成功应用于实践，以及良好的沟通和表达能力，', '6、有NLP，文本挖掘等方向研究或者工作经验优先\xa0']",1-3年
北京,北京小米科技有限责任公司,520,2018-06-08,4542543,数据挖掘/爬虫工程师(快应用),18k-35k,"['岗位职责：\xa0', '1、负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；', '\xa02、负责网页搜索的页面内容提取，搜索领域下的滤重（simhash/minhash）、聚类、反垃圾、页面分析、标签、分类器（贝叶斯/Bayes/LR/SVM）、数据挖掘等工作，提升平台的抓取效率；\xa0', '3、参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；\xa0', '4、实时监控爬虫的进度和警报反馈；\xa0', '5、指导和协调其他爬虫工程师的工作。\xa0', '任职要求：\xa0', '1、熟悉Linux系统，掌握Python等语言；\xa0', '2、掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；\xa0', '3、熟悉整个爬虫的设计及实现流程，有大规模网页信息抽取开发经验，熟悉各种反爬虫技术，有分布式爬虫架构经验；\xa0', '4、有链接分析（pagerank、trustrank）、特征提取（页面质量、权威度、topic、线性/非线性回归、LDA）等能力优先。']",3-5年
