,house_室,house_厅,house_厨,house_卫,architecture_acreage_,within_acreage_,floor_层,building_age_,unit_price,bargain_day_num_,adjust_price,take_look,attention,view_count_,Building_head_东,Building_head_东 东南,Building_head_东 东南 北,Building_head_东 北,Building_head_东 北 东北,Building_head_东 南,Building_head_东 南 北,Building_head_东 西,Building_head_东 西 北,Building_head_东北,Building_head_东南,Building_head_东南 北,Building_head_东南 南,Building_head_北,Building_head_南,Building_head_南 北,Building_head_南 西,Building_head_南 西北 北,Building_head_南 西南,Building_head_暂无数据,Building_head_西,Building_head_西 西北,Building_head_西北,Building_head_西南,Building_head_西南 东北,Building_head_西南 西,decorate_situation_其他,decorate_situation_毛坯,decorate_situation_简装,decorate_situation_精装,period_int_40年,period_int_50年,period_int_70年,floor_楼_中楼层,floor_楼_低楼层,floor_楼_地下室,floor_楼_底楼层,floor_楼_高楼层,Family_structure_Loft,Family_structure_复式,Family_structure_平层,Family_structure_暂无数据,building_types_塔楼,building_types_暂无数据,building_types_板楼,building_structure_未知结构,building_structure_砖混结构,building_structure_钢混结构,building_structure_钢结构,Equipped_elevator_无,Equipped_elevator_暂无数据,Equipped_elevator_有,house_age_暂无数据,house_age_满两年,house_age_满五年,Trading_ownership_商品房,Trading_ownership_房改房,usage_house_别墅,usage_house_商住两用,usage_house_普通住宅,usage_house_车库,houseing_belog_共有,houseing_belog_暂无数据,houseing_belog_非共有
1030,2.0,1.0,1.0,1.0,0.22166805209199222,0.22166805209199222,8.0,0.9866137828458106,0.29133454428891975,0.015163002274450341,0,0,0.009309542280837859,0.015163002274450341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1031,1.0,1.0,1.0,1.0,0.17317816569686892,0.17317816569686892,6.0,0.991571641051066,0.21369804466289133,0.07225753776170758,0,0,0.09076803723816912,0.07225753776170758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1032,3.0,2.0,1.0,2.0,0.3630853422000554,0.3630853422000554,1.0,0.991571641051066,0.6115610642162624,0.20516708462121655,1,0,0.021722265321955005,0.20516708462121655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1033,2.0,1.0,1.0,1.0,0.14685508451094484,0.14685508451094484,9.0,0.9910758552305404,0.340207287103323,0.2784160494547151,0,0,0.1978277734678045,0.2784160494547151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1034,3.0,1.0,1.0,1.0,0.27708506511499026,0.27708506511499026,9.0,0.9900842835894893,0.6077038145100973,0.03592465154254389,1,0,0.0062063615205585725,0.03592465154254389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1035,3.0,2.0,1.0,1.0,0.32903851482405094,0.32903851482405094,1.0,0.991571641051066,0.2676888556469708,0.030617600746486267,0,0,0.003878975950349108,0.030617600746486267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1036,3.0,2.0,1.0,2.0,0.2763923524522028,0.25055417013022996,7.0,0.991571641051066,0.22227802115610643,0.23141074240391904,1,0,0.06594259115593483,0.23141074240391904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1037,3.0,1.0,1.0,1.0,0.24591299528955388,0.24591299528955388,1.0,0.9905800694100149,0.31603803825195,0.005598646993643203,0,0,0.031031807602792862,0.005598646993643203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1038,2.0,1.0,1.0,1.0,0.19319756165142699,0.19319756165142699,9.0,0.9910758552305404,0.3218185703600812,0.011780486382457572,0,0,0.013188518231186967,0.011780486382457572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1039,2.0,2.0,1.0,1.0,0.21474092546411747,0.21474092546411747,9.0,0.991571641051066,0.31538625921572816,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1040,2.0,1.0,1.0,1.0,0.21674979218620113,0.21674979218620113,9.0,0.9900842835894893,0.3688000854792179,0.01271359421473144,1,0,0.04344453064391001,0.01271359421473144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1041,2.0,1.0,1.0,1.0,0.1391313383208645,0.1391313383208645,1.0,0.991571641051066,0.4322470349396303,0.01872047588499446,0,0,0.017843289371605897,0.01872047588499446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1042,2.0,1.0,1.0,1.0,0.21647270712108616,0.21647270712108616,9.0,0.9905800694100149,0.3470456245325355,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1043,2.0,2.0,1.0,1.0,0.23323635356054306,0.19260875588805762,1.0,0.991571641051066,0.277679239234961,0.001516300227445034,0,0,0.0,0.001516300227445034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1044,3.0,2.0,1.0,2.0,0.41282211138819613,0.3325020781379883,1.0,0.9955379276152702,0.41506571214873383,0.011080655508252173,1,0,0.013964313421256789,0.011080655508252173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1045,1.0,1.0,1.0,1.0,0.1522236076475478,0.1522236076475478,7.0,0.9955379276152702,0.2917405705737792,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1046,3.0,2.0,1.0,2.0,0.4962939872540869,0.3989678581324466,1.0,0.991571641051066,0.27217651458489156,0.02385256896250073,0,0,0.02560124127230411,0.02385256896250073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1047,2.0,1.0,1.0,1.0,0.21086173455250762,0.21086173455250762,9.0,0.991571641051066,0.31942515225985685,0.011722167142940457,1,0,0.0062063615205585725,0.011722167142940457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1048,2.0,2.0,1.0,1.0,0.3246744250484898,0.2289415350512607,1.0,0.991571641051066,0.27927128966769954,0.016620983262378257,1,0,0.0031031807602792862,0.016620983262378257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1049,2.0,2.0,1.0,2.0,0.28054862842892764,0.28054862842892764,6.0,0.991571641051066,0.31659365316807353,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1050,2.0,1.0,1.0,1.0,0.16278747575505678,0.16278747575505678,9.0,0.991571641051066,0.31032161555721766,0.028576427363387183,1,0,0.05973622963537626,0.028576427363387183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1051,1.0,1.0,1.0,1.0,0.18703241895261843,0.18703241895261843,1.0,0.992563212692117,0.2414039961534352,0.06310141715752027,1,0,0.0,0.06310141715752027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1052,2.0,2.0,1.0,1.0,0.2236422831809365,0.17144638403990023,1.0,0.9980168567178979,0.2515332834704562,0.029917769872280866,1,0,0.02482544608223429,0.029917769872280866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1053,2.0,1.0,1.0,1.0,0.14893322249930727,0.14893322249930727,9.0,0.991571641051066,0.28576771022545144,0.030384323788417798,1,0,0.023273855702094646,0.030384323788417798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1054,3.0,2.0,1.0,1.0,0.30998891659739536,0.30998891659739536,7.0,0.991571641051066,0.18982797307404636,0.004607219921852219,0,0,0.008533747090768037,0.004607219921852219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1055,2.0,2.0,1.0,1.0,0.27708506511499026,0.27708506511499026,6.0,0.991571641051066,0.2337322363500374,0.02665189245932233,0,0,0.030256012412723042,0.02665189245932233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1056,2.0,2.0,1.0,1.0,0.3045511221945137,0.23950540315876975,1.0,0.991571641051066,0.5893578373757881,0.012421998017145856,0,0,0.01474010861132661,0.012421998017145856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1057,1.0,1.0,1.0,1.0,0.15586034912718202,0.15586034912718202,1.0,0.9975210708973723,0.1361790789614275,0.01621274858575844,1,0,0.008533747090768037,0.01621274858575844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1058,1.0,1.0,1.0,1.0,0.103595178719867,0.103595178719867,8.0,0.9910758552305404,0.23220429533069772,0.2903131743162069,1,0,0.09076803723816912,0.2903131743162069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1059,2.0,1.0,1.0,1.0,0.19028816846771957,0.19028816846771957,1.0,0.999008428358949,0.23339031947857677,0.007698139616259404,0,0,0.0069821567106283944,0.007698139616259404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1060,1.0,1.0,1.0,1.0,0.16625103906899416,0.16625103906899416,1.0,0.9985126425384234,0.2849342878512662,0.028459788884352948,0,0,0.0015515903801396431,0.028459788884352948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1061,2.0,1.0,1.0,1.0,0.26004433361041834,0.26004433361041834,9.0,0.9900842835894893,0.27751896570146384,0.018428879687408875,0,0,0.004654771140418929,0.018428879687408875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1062,1.0,0.0,1.0,1.0,0.17317816569686892,0.17317816569686892,1.0,0.9960337134357957,0.33123196922748155,0.007289904939639587,0,0,0.0015515903801396431,0.007289904939639587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1063,3.0,1.0,1.0,1.0,0.3169160432252701,0.29890551399279575,6.0,0.991571641051066,0.19268084197029597,0.000583192395171167,0,0,0.0007757951900698216,0.000583192395171167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1064,2.0,2.0,1.0,1.0,0.2772236076475478,0.2772236076475478,1.0,0.9960337134357957,0.6447804252591088,0.010847378550183705,0,0,0.0,0.010847378550183705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1065,1.0,0.0,1.0,1.0,0.12053200332502076,0.12053200332502076,3.0,0.991571641051066,0.322395555080671,0.013180148130868374,0,0,0.013964313421256789,0.013180148130868374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1066,3.0,2.0,1.0,1.0,0.3325020781379883,0.3325020781379883,1.0,0.9980168567178979,0.31164654343412757,0.04630547617659066,0,0,0.0069821567106283944,0.04630547617659066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1067,1.0,1.0,1.0,1.0,0.1583887503463563,0.1583887503463563,6.0,0.9871095686663361,0.5864729137728389,0.10894033941797399,1,0,0.013188518231186967,0.10894033941797399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1068,1.0,1.0,1.0,1.0,0.19132723746190078,0.19132723746190078,7.0,0.991571641051066,0.26886419489261676,0.03586633230302677,0,0,0.0069821567106283944,0.03586633230302677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1069,3.0,2.0,1.0,2.0,0.46657661402050427,0.4011499030202271,8.0,0.9900842835894893,0.5599850411368736,0.018137283489823294,0,0,0.0023273855702094647,0.018137283489823294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1070,2.0,1.0,1.0,1.0,0.1793086727625381,0.1793086727625381,9.0,0.9910758552305404,0.3116572283363607,0.13675861666763867,0,0,0.023273855702094646,0.13675861666763867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1071,3.0,1.0,1.0,1.0,0.2040038791909116,0.18381130507065668,9.0,0.9900842835894893,0.2957046693022759,0.07552341517466613,1,0,0.035686578743211794,0.07552341517466613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1072,2.0,2.0,1.0,1.0,0.2666943751731781,0.2666943751731781,1.0,0.991571641051066,0.30251095202478895,0.005015454598472036,0,0,0.0031031807602792862,0.005015454598472036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1073,3.0,2.0,1.0,2.0,0.4052369077306733,0.4052369077306733,5.0,0.9890927119484383,0.32877444171385833,0.004898816119437803,1,0,0.0007757951900698216,0.004898816119437803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1074,1.0,0.0,1.0,1.0,0.09154197838736491,0.09154197838736491,9.0,0.9871095686663361,0.3557645047547815,0.00583192395171167,0,0,0.0,0.00583192395171167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1075,2.0,2.0,1.0,1.0,0.27729287891382653,0.2305001385425325,1.0,0.991571641051066,0.4537771129394166,0.009272759083221555,1,0,0.0031031807602792862,0.009272759083221555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1076,1.0,1.0,1.0,1.0,0.13944305901911885,0.13944305901911885,9.0,0.9885969261279127,0.3848274388289347,0.008514608969499038,0,0,0.004654771140418929,0.008514608969499038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1077,1.0,1.0,1.0,1.0,0.14141729010806314,0.14141729010806314,9.0,0.9910758552305404,0.3061865583929907,0.010964017029217938,1,0,0.0069821567106283944,0.010964017029217938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1078,2.0,2.0,1.0,1.0,0.2736215018010529,0.2736215018010529,1.0,0.9955379276152702,0.27050966983652097,0.030384323788417798,0,0,0.01474010861132661,0.030384323788417798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1079,1.0,1.0,1.0,1.0,0.15388611803823773,0.13868107509005262,8.0,0.9910758552305404,0.32827225130890053,0.010205866915495422,0,0,0.010861132660977503,0.010205866915495422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1080,3.0,2.0,1.0,1.0,0.3301468550845109,0.2945067885840953,6.0,0.991571641051066,0.20569505289026604,0.04099842538053304,1,0,0.03646237393328161,0.04099842538053304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1081,2.0,1.0,1.0,1.0,0.18010529232474368,0.18010529232474368,9.0,0.9900842835894893,0.21576023079388823,0.025368869189945763,1,0,0.05663304887509697,0.025368869189945763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1082,2.0,2.0,1.0,1.0,0.2485106677750069,0.2485106677750069,9.0,0.991571641051066,0.4646329736082915,0.061468478451040996,1,0,0.02094647013188518,0.061468478451040996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1083,2.0,1.0,1.0,1.0,0.16278747575505678,0.16278747575505678,9.0,0.991571641051066,0.3182818677209103,0.04578060302093661,1,0,0.02094647013188518,0.04578060302093661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1084,1.0,1.0,1.0,1.0,0.16843308395677473,0.16843308395677473,1.0,0.9985126425384234,0.28343840153862593,0.08812037091036333,1,0,0.08223429014740109,0.08812037091036333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1085,3.0,2.0,1.0,1.0,0.27348295926849536,0.27348295926849536,9.0,0.9895884977689638,0.6738967838444279,0.04484749518866274,0,0,0.005430566330488751,0.04484749518866274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1086,2.0,2.0,1.0,1.0,0.34116098642283177,0.34116098642283177,1.0,0.991571641051066,0.27662143391387967,0.036449524698197934,1,0,0.013188518231186967,0.036449524698197934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1087,2.0,1.0,1.0,1.0,0.2666943751731781,0.2666943751731781,1.0,0.993554784333168,0.31152900950956297,0.03814078264419432,0,0,0.027152831652443754,0.03814078264419432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1088,3.0,2.0,1.0,1.0,0.35404544195067883,0.35404544195067883,1.0,0.9965294992563213,0.4327492253445881,0.04782177640403569,0,0,0.013964313421256789,0.04782177640403569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1089,1.0,1.0,1.0,1.0,0.13854253255749513,0.13854253255749513,1.0,0.9940505701536936,0.67849129180468,0.014521490639762057,1,0,0.013964313421256789,0.014521490639762057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1090,2.0,1.0,1.0,1.0,0.238604876697146,0.21557218065946243,8.0,0.9876053544868617,0.3768992413719415,0.048813203475826676,0,0,0.009309542280837859,0.048813203475826676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
