,House_door_model,architecture_acreage,within_acreage,Building_head,decorate_situation,heating_method,period_int,floor,Family_structure,building_types,building_age,building_structure,Ladder_household_proportion,Equipped_elevator,house_id,listing_time,house_age,Trading_ownership,usage_house,houseing_belog,house_site,bargain_time,bargain_price,unit_price,listing_price,bargain_day_num,adjust_price,take_look,attention,view_count
1071,3室1厅1厨1卫        ,58.9㎡          ,53.07㎡         ,南   ,精装     ,        ,70年           ,低楼层(共9层)          ,暂无数据              ,塔楼       ,1997 ,钢混结构  ,一梯四户           ,无           ,GZ0004016352          ,2017-10-25         ,满五年       ,商品房          ,普通住宅          ,暂无数据           ,景泰花园 3室1厅 58.9平米,2018.06.04 成交,163,27675,170,222,1,0,46,1295
1072,2室2厅1厨1卫        ,77㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,中楼层(共18层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,两梯四户           ,有           ,GZ0004310014          ,2018-05-27         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,亚运城媒体北村 2室2厅 77平米,2018.06.03 成交,218,28312,220,7,0,0,4,86
1073,3室2厅1厨2卫        ,117㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,低楼层(共5层)          ,暂无数据              ,板楼       ,1995 ,钢混结构  ,一梯四户           ,无           ,GZ0004308601          ,2018-06-03         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,祈福新村青怡居 3室2厅 117平米,2018.06.03 成交,360,30770,410,1,1,0,1,84
1074,1室0厅1厨1卫        ,26.43㎡          ,暂无数据         ,西   ,其他     ,        ,70年           ,中楼层(共9层)          ,暂无数据              ,塔楼       ,1991 ,钢混结构  ,一梯五户           ,无           ,GZ0004290515          ,2018-03-10         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,桃源社区 1室0厅 26.43平米,2018.06.03 成交,88,33296,95,85,0,0,0,100
1075,2室2厅1厨1卫        ,80.06㎡          ,66.55㎡         ,北   ,简装     ,        ,70年           ,中楼层(共26层)          ,暂无数据              ,塔楼       ,2000 ,钢混结构  ,两梯六户           ,有           ,GZ0004261849          ,2018-05-27         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,金碧花园第三金碧 2室2厅 80.06平米,2018.06.03 成交,340,42469,350,7,1,0,4,159
1076,1室1厅1厨1卫        ,40.26㎡          ,暂无数据         ,东   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1994 ,钢混结构  ,一梯四户           ,无           ,GZ0004260947          ,2018-04-22         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,富力新村 1室1厅 40.26平米,2018.06.03 成交,145,36016,148,42,0,0,6,146
1077,1室1厅1厨1卫        ,40.83㎡          ,40.83㎡         ,北   ,其他     ,        ,70年           ,低楼层(共9层)          ,暂无数据              ,塔楼       ,1999 ,钢混结构  ,一梯六户           ,无           ,GZ0004237509          ,2018-05-26         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,广园云苑新村 1室1厅 40.83平米,2018.06.03 成交,117,28656,123,8,1,0,9,188
1078,2室2厅1厨1卫        ,79㎡          ,暂无数据         ,东南   ,其他     ,        ,70年           ,低楼层(共45层)          ,暂无数据              ,塔楼       ,2008 ,钢混结构  ,两梯六户           ,有           ,GZ0004187989          ,2018-05-19         ,满两年       ,商品房          ,普通住宅          ,暂无数据           ,金名都东区 2室2厅 79平米,2018.06.03 成交,200,25317,213,15,0,0,19,521
1079,1室1厅1厨1卫        ,44.43㎡          ,40.04㎡         ,东 西   ,简装     ,        ,70年           ,中楼层(共8层)          ,暂无数据              ,塔楼       ,1999 ,钢混结构  ,一梯三户           ,无           ,GZ0004237856          ,2018-05-26         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,穗发花园 1室1厅 44.43平米,2018.06.03 成交,136.5,30723,138,8,0,0,14,175
1080,3室2厅1厨1卫        ,95.32㎡          ,85.03㎡         ,南   ,简装     ,        ,70年           ,高楼层(共6层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,一梯四户           ,无           ,GZ0004061102          ,2018-04-28         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,新塘新世界花园嘉怡苑 3室2厅 95.32平米,2018.06.03 成交,183.5,19251,183.5,36,1,0,47,703
1081,2室1厅1厨1卫        ,52㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1997 ,钢混结构  ,一梯五户           ,无           ,GZ0004192089          ,2018-05-19         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,华秀苑 2室1厅 52平米,2018.06.03 成交,105,20193,108,15,1,0,73,435
1082,2室2厅1厨1卫        ,71.75㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,中楼层(共9层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,一梯四户           ,暂无数据           ,GZ0003958391          ,2018-04-15         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,东方花苑 2室2厅 71.75平米,2018.06.03 成交,312,43485,325,49,1,0,27,1054
1083,2室1厅1厨1卫        ,47㎡          ,暂无数据         ,南   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,一梯六户           ,无           ,GZ0004066351          ,2018-04-17         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,荔湾路金雁里 2室1厅 47平米,2018.06.03 成交,140,29788,140,47,1,0,27,785
1084,1室1厅1厨1卫        ,48.63㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,高楼层(共11层)          ,平层              ,塔楼       ,2014 ,钢混结构  ,一梯二十八户           ,暂无数据           ,GZ0003840602          ,2018-04-01         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,信业尚誉 1室1厅 48.63平米,2018.06.03 成交,129,26527,133,63,1,0,106,1511
1085,3室2厅1厨1卫        ,78.96㎡          ,暂无数据         ,南 北   ,其他     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1996 ,钢混结构  ,一梯两户           ,无           ,GZ0004052090          ,2018-04-30         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,执信大院 3室2厅 78.96平米,2018.06.03 成交,498,63070,520,34,0,0,7,769
1086,2室2厅1厨1卫        ,98.5㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,中楼层(共14层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,两梯两户           ,有           ,GZ0004041548          ,2018-04-28         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,亚运城运动员村三区 2室2厅 98.5平米,2018.06.03 成交,255,25889,255,36,1,0,17,625
1087,2室1厅1厨1卫        ,77㎡          ,暂无数据         ,南   ,简装     ,        ,70年           ,中楼层(共10层)          ,暂无数据              ,塔楼       ,2004 ,钢混结构  ,一梯四户           ,有           ,GZ0004024880          ,2018-04-25         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,自在城市花园 2室1厅 77平米,2018.06.03 成交,224.5,29156,225,39,0,0,35,654
1088,3室2厅1厨1卫        ,102.22㎡          ,暂无数据         ,东南   ,其他     ,        ,70年           ,中楼层(共32层)          ,暂无数据              ,塔楼       ,2010 ,钢混结构  ,三梯六户           ,有           ,GZ0004030685          ,2018-04-26         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,广州雅居乐花园剑桥郡 3室2厅 102.22平米,2018.06.03 成交,414,40501,420,38,0,0,18,820
1089,1室1厅1厨1卫        ,40㎡          ,暂无数据         ,东   ,简装     ,        ,70年           ,高楼层(共36层)          ,平层              ,塔楼       ,2005 ,钢混结构  ,三梯九户           ,有           ,108200023157          ,2018-02-28         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,华景新城芳满庭园 1室1厅 40平米,2018.07.23 成交,254,63500,270,145,1,0,18,249
1090,2室1厅1厨1卫        ,68.89㎡          ,62.24㎡         ,西   ,简装     ,        ,70年           ,中楼层(共8层)          ,暂无数据              ,塔楼       ,1992 ,钢混结构  ,一梯五户           ,无           ,GZ0003978524          ,2018-04-12         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,怡园小区 2室1厅 68.89平米,2018.06.01 成交,243,35274,250,50,0,0,12,837
1091,2室2厅1厨1卫        ,83㎡          ,暂无数据         ,东南   ,简装     ,        ,70年           ,高楼层(共37层)          ,暂无数据              ,塔楼       ,1998 ,钢混结构  ,三梯八户           ,有           ,GZ0003964805          ,2017-11-09         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,东浚荔景苑 2室2厅 83平米,2018.06.01 成交,385,46386,395,204,1,0,3,1088
1092,1室1厅1厨1卫        ,43.58㎡          ,暂无数据         ,东南   ,精装     ,        ,70年           ,高楼层(共15层)          ,平层              ,塔楼       ,2009 ,钢混结构  ,两梯八户           ,有           ,108200001680          ,2018-01-12         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,贝丽花园 1室1厅 43.58平米,2018.07.23 成交,178,40845,178,192,0,0,0,暂无数据
1093,1室0厅1厨1卫        ,28㎡          ,暂无数据         ,南 北   ,简装     ,        ,70年           ,低楼层(共32层)          ,暂无数据              ,塔楼       ,2000 ,钢混结构  ,两梯六户           ,有           ,GZ0003951413          ,2018-04-14         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,金碧花园第三金碧 1室0厅 28平米,2018.06.01 成交,134,47858,138,48,0,0,9,768
1094,3室2厅1厨2卫        ,102㎡          ,暂无数据         ,东南   ,其他     ,        ,70年           ,高楼层(共18层)          ,暂无数据              ,塔楼       ,2005 ,钢混结构  ,两梯六户           ,有           ,GZ0004206439          ,2018-04-20         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,金碧新城 3室2厅 102平米,2018.06.01 成交,397,38922,400,42,0,0,1,266
1095,2室2厅1厨1卫        ,80.27㎡          ,暂无数据         ,东南   ,其他     ,        ,70年           ,中楼层(共18层)          ,暂无数据              ,塔楼       ,2006 ,钢混结构  ,两梯四户           ,有           ,GZ0004002719          ,2018-04-22         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,四季花园 2室2厅 80.27平米,2018.06.01 成交,304,37873,305,40,1,0,9,1287
1096,2室2厅1厨1卫        ,65.38㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,中楼层(共32层)          ,暂无数据              ,塔楼       ,2004 ,钢混结构  ,两梯八户           ,有           ,GZ0004096975          ,2018-05-01         ,满五年       ,商品房          ,普通住宅          ,暂无数据           ,金碧世纪花园 2室2厅 65.38平米,2018.06.01 成交,249,38086,252,31,1,0,23,729
1097,2室1厅1厨1卫        ,62.5㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,2009 ,钢混结构  ,一梯八户           ,有           ,GZ0003893830          ,2018-04-05         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,祥华阁 2室1厅 62.5平米,2018.06.02 成交,180,28800,188,58,1,0,21,737
1098,2室1厅1厨1卫        ,66㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,高楼层(共18层)          ,暂无数据              ,塔楼       ,2001 ,钢混结构  ,两梯八户           ,有           ,GZ0003655089          ,2018-03-11         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,富力天朗明居S区 2室1厅 66平米,2018.06.02 成交,295,44697,298,83,1,0,37,1273
1099,1室0厅1厨1卫        ,42㎡          ,暂无数据         ,东北   ,简装     ,        ,70年           ,高楼层(共29层)          ,暂无数据              ,塔楼       ,2002 ,钢混结构  ,三梯二十一户           ,有           ,GZ0004077835          ,2018-05-04         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,鸿翔大厦 1室0厅 42平米,2018.06.02 成交,276,65715,295,29,1,0,5,621
